        Date        , GPU Core Clock [MHz] , GPU Core Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption [% TDP] , PerfCap Reason [] , VDDC [V] ,
2018-01-25 17:44:26 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:27 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:28 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:44:29 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:30 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:31 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:44:32 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:33 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:34 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:35 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:36 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:44:37 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:38 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:39 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:40 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:44:41 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:42 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:43 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:44 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:44:45 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:46 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:44:47 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:48 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:44:49 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:50 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:44:51 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:44:52 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:53 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:54 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:55 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:56 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:44:57 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:58 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:44:59 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:00 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:01 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:02 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:03 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:04 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:05 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:06 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:07 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:08 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:09 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:10 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:11 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:12 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:13 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:14 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:15 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:16 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:17 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:18 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:19 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:20 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:21 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:22 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:23 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:24 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:25 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:26 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:27 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:28 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:29 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:30 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:31 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:32 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:33 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:34 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:35 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:36 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:37 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:38 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:39 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:40 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:41 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:45:42 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:43 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:44 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:45 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:45:46 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:47 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:48 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:49 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:45:50 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:51 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:45:52 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:53 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:54 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:55 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:56 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:57 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:58 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:45:59 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:00 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:01 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:46:02 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:03 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:04 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:05 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:06 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:07 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:08 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:09 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:10 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:11 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:12 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:13 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:14 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:15 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:16 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:17 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:18 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:19 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:20 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:21 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:46:22 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:23 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:24 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:25 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:26 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:46:27 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:28 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:29 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:30 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:31 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:32 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:33 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:34 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:35 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:36 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:37 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:38 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:39 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:40 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:41 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:42 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:46:43 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:44 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.7   ,              16   , 0.8620   ,
2018-01-25 17:46:45 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:46 ,              135.0   ,              162.0   ,               28.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.8   ,              16   , 0.8620   ,
2018-01-25 17:46:47 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 961   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:48 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 959   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
2018-01-25 17:46:49 ,              135.0   ,              162.0   ,               29.0   ,              22   ,                 960   ,            296   ,          0   ,                        0   ,                   0   ,                    0   ,                     6.6   ,              16   , 0.8620   ,
