arch,model,n_batch,n_read,n,d_d1,n_word,p,d_cnn1,d_cnn2,d_d3,n_class,d_emb1,d_d2,k2,k1,n_params,gb,elapsed,end,start,epoch
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31532835960388184,1517007912.8804274,1517007912.565099,5
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.3132815361022949,1517007913.193709,1517007912.8804274,6
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.3142850399017334,1517007913.507994,1517007913.193709,7
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31331706047058105,1517007913.821311,1517007913.507994,8
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.3139607906341553,1517007914.1352718,1517007913.821311,9
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.3143010139465332,1517007914.4495728,1517007914.1352718,10
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31534433364868164,1517007914.7649171,1517007914.4495728,11
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31352829933166504,1517007915.0784454,1517007914.7649171,12
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31529927253723145,1517007915.3937447,1517007915.0784454,13
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.316303014755249,1517007915.7100477,1517007915.3937447,14
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31252002716064453,1517007916.0225677,1517007915.7100477,15
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31231141090393066,1517007916.3348792,1517007916.0225677,16
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31630420684814453,1517007916.6521847,1517007916.3358805,17
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.3135099411010742,1517007916.9656947,1517007916.6521847,18
/gpu:0,m5,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15782565,3.9396157264709473,0.31235384941101074,1517007917.2780485,1517007916.9656947,19
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,6.2820305824279785,1517008049.1266675,1517008042.844637,0
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.862626552581787,1517008054.989294,1517008049.1266675,1
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.889653444290161,1517008060.8789475,1517008054.989294,2
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.839604616165161,1517008066.718552,1517008060.8789475,3
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.869633913040161,1517008072.5891871,1517008066.7195532,4
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.814580917358398,1517008078.403768,1517008072.5891871,5
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.88564920425415,1517008084.2894173,1517008078.403768,6
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.843609094619751,1517008090.1330264,1517008084.2894173,7
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.859624147415161,1517008095.9926505,1517008090.1330264,8
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.803571701049805,1517008101.7962222,1517008095.9926505,9
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.762530088424683,1517008107.5587523,1517008101.7962222,10
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.863627910614014,1517008113.4233818,1517008107.559754,11
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.868632793426514,1517008119.2920146,1517008113.4233818,12
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.843609094619751,1517008125.1356237,1517008119.2920146,13
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.872637510299683,1517008131.0082612,1517008125.1356237,14
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.831596612930298,1517008136.8398578,1517008131.0082612,15
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.824590682983398,1517008142.6644485,1517008136.8398578,16
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.842607498168945,1517008148.507056,1517008142.6644485,17
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.856621980667114,1517008154.363678,1517008148.507056,18
/cpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,5.8606250286102295,1517008160.224303,1517008154.363678,19
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.7287435531616211,1517008036.342192,1517008035.6134484,0
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3142843246459961,1517008036.6564763,1517008036.342192,1
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3142979145050049,1517008036.9707742,1517008036.6564763,2
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31630373001098633,1517008037.287078,1517008036.9707742,3
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3193066120147705,1517008037.6063845,1517008037.287078,4
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31432628631591797,1517008037.9207108,1517008037.6063845,5
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31330323219299316,1517008038.234014,1517008037.9207108,6
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3142886161804199,1517008038.5483027,1517008038.234014,7
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3173675537109375,1517008038.8656702,1517008038.5483027,8
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3132903575897217,1517008039.1799612,1517008038.8666708,9
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31531333923339844,1517008039.4952745,1517008039.1799612,10
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3133065700531006,1517008039.808581,1517008039.4952745,11
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3142843246459961,1517008040.1228654,1517008039.808581,12
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31330108642578125,1517008040.4371672,1517008040.123866,13
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3123188018798828,1517008040.7504866,1517008040.4381678,14
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31128597259521484,1517008041.062785,1517008040.751499,15
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.3134276866912842,1517008041.3772354,1517008041.0638077,16
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31330323219299316,1517008041.6905386,1517008041.3772354,17
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31330347061157227,1517008042.003842,1517008041.6905386,18
/gpu:0,m6,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15784485,3.9400734901428223,0.31630802154541016,1517008042.3201501,1517008042.003842,19
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,8.150581359863281,1517008178.7490847,1517008170.5985034,0
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.55276894569397,1517008186.3018537,1517008178.7490847,1
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.5903284549713135,1517008193.892182,1517008186.3018537,2
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.5309789180755615,1517008201.423161,1517008193.892182,3
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.544283628463745,1517008208.9674447,1517008201.423161,4
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.570936679840088,1517008216.5383813,1517008208.9674447,5
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.528115272521973,1517008224.0664966,1517008216.5383813,6
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.605035305023193,1517008231.671532,1517008224.0664966,7
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.623862981796265,1517008239.295395,1517008231.671532,8
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.55741024017334,1517008246.8528051,1517008239.295395,9
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.5773632526397705,1517008254.4301684,1517008246.8528051,10
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.639394760131836,1517008262.0705645,1517008254.4311697,11
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.61093807220459,1517008269.6815026,1517008262.0705645,12
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.607289791107178,1517008277.2887924,1517008269.6815026,13
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.62408447265625,1517008284.9128768,1517008277.2887924,14
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.57221794128418,1517008292.4850948,1517008284.9128768,15
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.606722593307495,1517008300.0918174,1517008292.4850948,16
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.5732574462890625,1517008307.6650748,1517008300.0918174,17
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.613762378692627,1517008315.2788372,1517008307.6650748,18
/cpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,7.5693230628967285,1517008322.8481603,1517008315.2788372,19
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,1.005439281463623,1517008161.8795865,1517008160.8741472,0
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4274168014526367,1517008162.3070033,1517008161.8795865,1
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.42742037773132324,1517008162.7344236,1517008162.3070033,2
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4244081974029541,1517008163.1588318,1517008162.7344236,3
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.42340564727783203,1517008163.5822375,1517008163.1588318,4
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.42342305183410645,1517008164.0056605,1517008163.5822375,5
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4264523983001709,1517008164.432113,1517008164.0056605,6
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4254038333892822,1517008164.8575168,1517008164.432113,7
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4264061450958252,1517008165.283923,1517008164.8575168,8
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4234178066253662,1517008165.7073407,1517008165.283923,9
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.42540836334228516,1517008166.13375,1517008165.7083416,10
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.42641401290893555,1517008166.560164,1517008166.13375,11
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4264042377471924,1517008166.9865682,1517008166.560164,12
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4264509677886963,1517008167.4130192,1517008166.9865682,13
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.42447400093078613,1517008167.8374932,1517008167.4130192,14
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4284229278564453,1517008168.265916,1517008167.8374932,15
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4243960380554199,1517008168.6903121,1517008168.265916,16
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4226539134979248,1517008169.1139667,1517008168.6913128,17
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.4275224208831787,1517008169.5414891,1517008169.1139667,18
/gpu:0,m7,64,30,500,128,257,1280,32,32,32,5,128,64,3,3,15787589,3.9994072914123535,0.43543434143066406,1517008169.9769235,1517008169.5414891,19
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,16.815127849578857,1517008357.9931612,1517008341.1780334,0
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.78515076637268,1517008373.778312,1517008357.9931612,1
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.899260997772217,1517008389.677573,1517008373.778312,2
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.873236179351807,1517008405.5508091,1517008389.677573,3
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.865228176116943,1517008421.4160373,1517008405.5508091,4
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.916276931762695,1517008437.3323143,1517008421.4160373,5
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.87223505973816,1517008453.2045493,1517008437.3323143,6
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.883244752883911,1517008469.0887957,1517008453.205551,7
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.85621953010559,1517008484.9450152,1517008469.0887957,8
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.737105369567871,1517008500.6821206,1517008484.9450152,9
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.728096723556519,1517008516.4102173,1517008500.6821206,10
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.832196712493896,1517008532.242414,1517008516.4102173,11
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.88424563407898,1517008548.1276605,1517008532.2434149,12
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,16.258606910705566,1517008564.3872685,1517008548.1286616,13
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.656026363372803,1517008580.043295,1517008564.3872685,14
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.764132261276245,1517008595.8074272,1517008580.043295,15
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.788153409957886,1517008611.5955806,1517008595.8074272,16
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.862225770950317,1517008627.4578063,1517008611.5955806,17
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,16.090444803237915,1517008643.5482512,1517008627.4578063,18
/cpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,15.893253803253174,1517008659.441505,1517008643.5482512,19
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,1.5437607765197754,1517008324.795571,1517008323.2518103,0
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.839789628982544,1517008325.6353607,1517008324.795571,1
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.849909782409668,1517008326.4852705,1517008325.6353607,2
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8468010425567627,1517008327.3320715,1517008326.4852705,3
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8388051986694336,1517008328.1718776,1517008327.3330724,4
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8428928852081299,1517008329.0147705,1517008328.1718776,5
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8408908843994141,1517008329.8566618,1517008329.015771,6
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8400866985321045,1517008330.6967485,1517008329.8566618,7
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8428761959075928,1517008331.5396247,1517008330.6967485,8
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8417959213256836,1517008332.3814206,1517008331.5396247,9
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8388657569885254,1517008333.2202864,1517008332.3814206,10
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8438057899475098,1517008334.0640922,1517008333.2202864,11
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8437979221343994,1517008334.90789,1517008334.0640922,12
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8429656028747559,1517008335.7508557,1517008334.90789,13
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8418262004852295,1517008336.592682,1517008335.7508557,14
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8421154022216797,1517008337.4347973,1517008336.592682,15
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8438565731048584,1517008338.2786539,1517008337.4347973,16
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8387889862060547,1517008339.1174428,1517008338.2786539,17
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8408074378967285,1517008339.9582503,1517008339.1174428,18
/gpu:0,m1,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62948229,7.621690034866333,0.8448266983032227,1517008340.803077,1517008339.9582503,19
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,16.90182662010193,1517008694.8087695,1517008677.9069428,0
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.860353231430054,1517008710.6691227,1517008694.8087695,1
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,16.003900289535522,1517008726.673023,1517008710.6691227,2
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.901961326599121,1517008742.5749843,1517008726.673023,3
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.911929845809937,1517008758.4869142,1517008742.5749843,4
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.740627527236938,1517008774.2275417,1517008758.4869142,5
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.852779865264893,1517008790.0803216,1517008774.2275417,6
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.870851993560791,1517008805.9521744,1517008790.0813224,7
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.744828462600708,1517008821.697003,1517008805.9521744,8
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.842482089996338,1517008837.539485,1517008821.697003,9
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.820466756820679,1517008853.3599517,1517008837.539485,10
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.869089841842651,1517008869.2290416,1517008853.3599517,11
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.815995454788208,1517008885.045037,1517008869.2290416,12
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.653669834136963,1517008900.6987069,1517008885.045037,13
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.816301822662354,1517008916.5150087,1517008900.6987069,14
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.651521682739258,1517008932.1665304,1517008916.5150087,15
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.889204263687134,1517008948.0557346,1517008932.1665304,16
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.865283727645874,1517008963.9210184,1517008948.0557346,17
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.916162014007568,1517008979.8371804,1517008963.9210184,18
/cpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,15.687781810760498,1517008995.5249622,1517008979.8371804,19
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,1.5707459449768066,1517008661.4426646,1517008659.8719187,0
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8450641632080078,1517008662.2877288,1517008661.4426646,1
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8448307514190674,1517008663.1325595,1517008662.2877288,2
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8480746746063232,1517008663.9806342,1517008663.1325595,3
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8440637588500977,1517008664.824698,1517008663.9806342,4
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8440489768981934,1517008665.668747,1517008664.824698,5
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8438646793365479,1517008666.5126116,1517008665.668747,6
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8458564281463623,1517008667.358468,1517008666.5126116,7
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8458075523376465,1517008668.2042756,1517008667.358468,8
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8458120822906494,1517008669.0500877,1517008668.2042756,9
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8438601493835449,1517008669.8949487,1517008669.0510886,10
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.846799373626709,1517008670.741748,1517008669.8949487,11
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.843806266784668,1517008671.5855544,1517008670.741748,12
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8458263874053955,1517008672.4313807,1517008671.5855544,13
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.842811107635498,1517008673.275193,1517008672.4323819,14
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8438055515289307,1517008674.1189985,1517008673.275193,15
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.844810962677002,1517008674.9638095,1517008674.1189985,16
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.846839189529419,1517008675.8106487,1517008674.9638095,17
/gpu:0,m2,32,30,500,128,257,1280,32,32,32,5,128,64,3,3,62956165,7.622636079788208,0.8448224067687988,1517008676.655471,1517008675.8106487,18
